layer_id,value_text,occurrences,proposed_code,match_method,similarity_score
"CLINICAL_VISUAL_OBSERVATIONS","Pinkish mark along frontal scalp/hairline","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Pinkish mark along frontal scalp/hairline","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Pinpoint redness and crusting on shaved scalp","1","CRUSTING_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Pinpoint redness and crusting on shaved scalp","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Pinpoint redness and crusting on shaved scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Pinpoint redness and marks across frontal scalp band","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Pinpoint redness and marks across frontal scalp band","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Protective equipment and skin texture visible on patient","1","SKIN_TEXTURE_VISUAL","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate dots and mild redness on scalp skin","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate dots and mild redness on scalp skin","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks and redness on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks and redness on scalp","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks and redness on scalp skin","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks and redness on scalp skin","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks and spotting on scalp with gauze wrap","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks, redness, and crusting on scalp","1","CRUSTING_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks, redness, and crusting on scalp","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate marks, redness, and crusting on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate redness and crust-like material","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate redness and crust-like scalp spots","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate redness and crust-like scalp spots","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate redness and crusting-like material on shaved scalp","1","CRUSTING_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate redness and crusting-like material on shaved scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate redness and crusting-like material on shaved scalp","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate scalp marks with localized redness","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Punctate scalp marks with localized redness","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Purple dye markings and red puncture-like marks on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Purple horizontal and vertical marker lines plus a pink line drawn on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Purple-marked scalp with small red puncture-like dots","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Raised reddish nodular lesion on nasal ala, oily/textured skin","1","SKIN_TEXTURE_VISUAL","trigram","0.800"
"CLINICAL_VISUAL_OBSERVATIONS","Receding frontal hairline with visible scalp at temples","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Receding frontal hairline with visible scalp at temples","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Receding frontal hairline with visible scalp at temples","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline and graying hair visible","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline and graying hair visible","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline and visible scalp at temples","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline and visible scalp at temples","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline and visible scalp at temples","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline, thinning hair, and small red mark near hairline","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline, thinning hair, and small red mark near hairline","1","CROWN_THINNING_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Receding hairline, thinning hair, and small red mark near hairline","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Receding/thinning hairline with shiny, moist-looking forehead skin","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Receding/thinning hairline with shiny, moist-looking forehead skin","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Receding/thinning hairline with shiny, moist-looking forehead skin","1","CROWN_THINNING_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Receding/thinning hairline with shiny, moist-looking forehead skin","1","FOREHEAD_LINES_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black hairline markings drawn on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black hairline markings drawn on scalp","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black hairline markings drawn on scalp","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black ink lines marking scalp/hairline pattern","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black ink lines marking scalp/hairline pattern","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black ink lines marking scalp/hairline pattern","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black marker lines drawn on scalp outlining a zone","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red and black scalp markings outlining a bald region","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red and dark ink outlines drawn on the scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red glow on scalp during device contact","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red ink circular marking and dark line drawn on scalp, thinning hair pattern","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red ink circular marking and dark line drawn on scalp, thinning hair pattern","1","MIDSCALP_THINNING_VISIBLE","trigram","0.722"
"CLINICAL_VISUAL_OBSERVATIONS","Red ink circular marking and dark line drawn on scalp, thinning hair pattern","1","CROWN_THINNING_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red laser beam and skin redness near tattoo site","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red laser/light mark on scalp near hairline","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red laser/light mark on scalp near hairline","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red laser/light mark on scalp near hairline","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red LED light emitting onto scalp/face area","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red LED light pattern visible on scalp/hair","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light applied to scalp, buzzed hair","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light emission at scalp contact point","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light emission visible on scalp/hairline","1","HAIRLINE_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light emission visible on scalp/hairline","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light emission visible on scalp/hairline","1","HAIRLINE_SHAPE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red light emitted from device tip near scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light from device on scalp; glove and mask worn","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light spot on forehead skin; normal skin tone otherwise","1","FOREHEAD_LINES_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red light spot on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light spot visible on scalp, thin needle-like probe near hair part","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red light visible on scalp area, shiny/moist skin surface","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red marker lines drawn on scalp outlining a curved pattern","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red marker outline on scalp with hair thinning pattern visible","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red marker outline on scalp with hair thinning pattern visible","1","CROWN_THINNING_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red marking lines and scalp thinning pattern visible","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red marking lines and scalp thinning pattern visible","1","MIDSCALP_THINNING_VISIBLE","trigram","0.722"
"CLINICAL_VISUAL_OBSERVATIONS","Red marking lines and scalp thinning pattern visible","1","CROWN_THINNING_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Red pen outline around thinning crown area","1","CROWN_THINNING_VISIBLE","trigram","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red-glowing device on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red-lit device tip against shiny scalp skin","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red-outlined bald patch on crown of scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red-outlined circular area of scalp thinning on crown","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Red-outlined circular area of scalp thinning on crown","1","CROWN_THINNING_VISIBLE","trigram","0.833"
"CLINICAL_VISUAL_OBSERVATIONS","Red-outlined circular area of scalp thinning on crown","1","MIDSCALP_THINNING_VISIBLE","trigram","0.722"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened scalp with blood marks under two illuminated spots","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened scalp with blood spots and puncta","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened scalp with fine linear markings","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened scalp with focal bright light spot","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened, dotted skin texture and dried blood on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened, dotted skin texture and dried blood on scalp","1","SKIN_TEXTURE_VISUAL","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened, illuminated scalp area with visible marks","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened, illuminated scalp with instrument nearby","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened, shiny scalp under direct light with visible fine markings","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened, textured scalp skin with visible instrument contact","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened, textured scalp skin with visible instrument contact","1","SKIN_TEXTURE_VISUAL","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened/blotchy skin on forehead area","1","FOREHEAD_LINES_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened/pink patch visible across patient's cheek and forehead","1","FOREHEAD_LINES_VISIBLE","trigram","0.600"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened/prepped scalp area visible","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddened/prepped scalp area with fine instruments","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish area and small marks on scalp skin","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish-brown discoloration and pinpoint marks on scalp under bright spot lighting","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish-purple discoloration across scalp surface","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish-purple, dotted scalp surface","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish-purple, speckled scalp surface","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish, slightly textured skin with a small dark spot nearby","1","SKIN_TEXTURE_VISUAL","trigram","0.800"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish/brown discoloration and grid markings on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish/pink discoloration on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Reddish/purple prepped scalp under focused lighting","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and gauze at treated site","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and inflammation visible on cheek/nasolabial area","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and inflammation visible on cheek/nasolabial area","1","NASOLABIAL_FOLD_VISIBILITY","trigram","0.688"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and irregular pigmentation on cheek and nose skin","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and irregular pigmentation on cheek and nose skin","1","PIGMENTATION_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and irritation on nose and cheek skin","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and irritation visible on skin near lip and cheek","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and moist sheen on treated skin area","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and punctate marks in a demarcated frontal scalp zone","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and punctate marks in a demarcated frontal scalp zone","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and punctate marks on circumscribed skin area","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and skin marks along nasolabial fold","1","NASOLABIAL_FOLD_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and skin marks along nasolabial fold","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and skin texture on patient's face","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and skin texture on patient's face","1","SKIN_TEXTURE_VISUAL","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and skin texture visible on the nose","1","SKIN_TEXTURE_VISUAL","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and skin texture visible on the nose","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small blood marks on drape, wet sheen on scalp","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small blood marks on drape, wet sheen on scalp","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small blood spots on scalp with gauze","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small blood spots on scalp with gauze","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small dark spot on skin surface","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small marks across two scalp zones","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small marks across two scalp zones","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small punctate marks along frontal scalp band","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and small punctate marks along frontal scalp band","1","SCALP_VISIBILITY","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness and swelling on the nose","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness, blood spots, and puncta on scalp","1","REDNESS_VISIBLE","containment","1.000"
"CLINICAL_VISUAL_OBSERVATIONS","Redness, blood spots, and puncta on scalp","1","SCALP_VISIBILITY","containment","1.000"
